master_id,recency,frequency,monetary,recency_score,monetary_score,frequency_score,RF_SCORE,segment
764308b2-b0a4-11e9-9757-000d3a38a36f,193,1,494.37,2,3,3,23,at_Risk
76495924-9799-11ea-a9c8-000d3a38a36f,34,1,735.83,4,4,3,43,potential_loyalists
764f0140-4f3b-11ea-99ba-000d3a38a36f,48,1,626.62,4,3,3,43,potential_loyalists
764fd4c4-fe84-11e9-a5e8-000d3a38a36f,331,1,778.47,1,4,3,13,at_Risk
765698f0-af7d-11e9-a2fc-000d3a38a36f,334,1,383.35,1,2,3,13,at_Risk
7658c292-dde0-11e9-a848-000d3a38a36f,331,1,683.3399999999999,1,4,3,13,at_Risk
7659b342-5ee5-11ea-be5b-000d3a38a36f,261,1,81.98,1,1,3,13,at_Risk
7659cf30-854b-11ea-80af-000d3a38a36f,291,1,1047.58,1,5,3,13,at_Risk
765bbbd0-1c49-11ea-a490-000d3a38a36f,330,1,219.98,1,1,3,13,at_Risk
765c79f2-a11b-11e9-a2fc-000d3a38a36f,165,1,410.89,2,2,3,23,at_Risk
76613cda-b066-11e9-9757-000d3a38a36f,70,1,505.87,4,3,3,43,potential_loyalists
7669e146-ae22-11e9-a2fc-000d3a38a36f,184,1,541.47,2,3,3,23,at_Risk
766dcb38-d62e-11e9-93bc-000d3a38a36f,59,1,614.97,4,3,3,43,potential_loyalists
76782908-a559-11e9-a2fc-000d3a38a36f,27,1,1799.85,5,5,3,53,potential_loyalists
767aa826-7c69-11ea-80af-000d3a38a36f,35,1,435.81,4,2,3,43,potential_loyalists
767c3332-66b9-11ea-82da-000d3a38a36f,339,1,560.69,1,3,3,13,at_Risk
767df00a-5bd8-11ea-a3f5-000d3a38a36f,4,1,2464.46,5,5,3,53,potential_loyalists
7683656e-85d9-11ea-a90b-000d3a38a36f,80,1,416.73,4,2,3,43,potential_loyalists
7689e29a-64db-11eb-add3-000d3a38a36f,11,1,260.86,5,1,3,53,potential_loyalists
768bfdfa-9a8d-11ea-9fd8-000d3a38a36f,137,1,231.95999999999998,3,1,3,33,about_to_sleep
768c05d6-aff9-11e9-9757-000d3a38a36f,146,1,1277.92,2,5,3,23,at_Risk
7691d658-a9f7-11e9-a2fc-000d3a38a36f,334,1,1210.28,1,5,3,13,at_Risk
769363ae-97ce-11ea-9d91-000d3a38a36f,347,1,479.95000000000005,1,3,3,13,at_Risk
76947daa-aa0f-11e9-a2fc-000d3a38a36f,97,1,209.98000000000002,3,1,3,33,about_to_sleep
76947f56-2e96-11ea-bfbd-000d3a38a36f,127,1,374.98,3,2,3,33,about_to_sleep
7696e9b0-a9dc-11e9-a2fc-000d3a38a36f,186,1,589.9100000000001,2,3,3,23,at_Risk
769728d8-9e34-11ea-80cd-000d3a38a36f,216,1,306.95,2,2,3,23,at_Risk
769c170e-9e0c-11e9-9897-000d3a38a36f,208,1,865.4300000000001,2,4,3,23,at_Risk
76a14d12-1ac8-11ea-98d5-000d3a38a36f,203,1,291.3,2,1,3,23,at_Risk
76a1e4f2-5bd7-11ea-a55f-000d3a38a36f,157,1,907.1,2,4,3,23,at_Risk
76b0398c-a18b-11e9-a2fc-000d3a38a36f,26,1,448.30999999999995,5,2,3,53,potential_loyalists
76b21b64-b08e-11e9-9757-000d3a38a36f,284,1,140.48,1,1,3,13,at_Risk
76b3a21e-2a40-11ea-99b3-000d3a38a36f,172,1,508.95,2,3,3,23,at_Risk
76ba030c-2643-11eb-8a9b-000d3a38a36f,20,1,261.96999999999997,5,1,3,53,potential_loyalists
76bf7db4-17c1-11ea-9213-000d3a38a36f,102,1,481.61,3,3,3,33,about_to_sleep
76c6d196-2642-11eb-8a9b-000d3a38a36f,16,1,408.39,5,2,3,53,potential_loyalists
76ccf68a-a9f6-11e9-a2fc-000d3a38a36f,13,1,915.47,5,4,3,53,potential_loyalists
76d01f4c-9963-11ea-b97a-000d3a38a36f,113,1,1495.94,3,5,3,33,about_to_sleep
76d590f6-4474-11ea-8b43-000d3a38a36f,105,1,284.89,3,1,3,33,about_to_sleep
76d61254-a980-11e9-a2fc-000d3a38a36f,293,1,759.88,1,4,3,13,at_Risk
76d7cdc0-9f07-11e9-9897-000d3a38a36f,90,1,405.95,3,2,3,33,about_to_sleep
76df8fb2-fa85-11ea-9564-000d3a38a36f,64,1,590.77,4,3,3,43,potential_loyalists
76e118ca-ddc4-11e9-a848-000d3a38a36f,27,1,691.47,5,4,3,53,potential_loyalists
76e281e6-afe9-11e9-9757-000d3a38a36f,34,1,757.91,4,4,3,43,potential_loyalists
76e4c7ee-a5da-11e9-a2fc-000d3a38a36f,99,1,282.64,3,1,3,33,about_to_sleep
76e60e30-28af-11ea-b87a-000d3a38a36f,5,1,429.98,5,2,3,53,potential_loyalists
76e91fde-5bcd-11ea-98bb-000d3a38a36f,85,1,310.89,3,2,3,33,about_to_sleep
76ed0914-9e45-11e9-9897-000d3a38a36f,207,1,629.67,2,3,3,23,at_Risk
76f57d00-a783-11e9-a2fc-000d3a38a36f,339,1,380.87,1,2,3,13,at_Risk
76f5a0e0-aff9-11e9-9757-000d3a38a36f,191,1,5375.79,2,5,3,23,at_Risk
76fefce2-ad08-11e9-a2fc-000d3a38a36f,195,1,840.6800000000001,2,4,3,23,at_Risk
76ff63dc-a923-11e9-a2fc-000d3a38a36f,335,1,290.71,1,1,3,13,at_Risk
770428d0-5cba-11eb-8dbd-000d3a38a36f,19,1,695.86,5,4,3,53,potential_loyalists
77066168-ae33-11e9-a2fc-000d3a38a36f,95,1,403.94,3,2,3,33,about_to_sleep
7706fc9c-5b06-11ea-8482-000d3a38a36f,26,1,758.45,5,4,3,53,potential_loyalists
7707617e-a55c-11e9-a2fc-000d3a38a36f,54,1,1130.22,4,5,3,43,potential_loyalists
7708dc58-aa33-11e9-a2fc-000d3a38a36f,2,1,1831.2,5,5,3,53,potential_loyalists
770ab1ea-a0d8-11e9-a2fc-000d3a38a36f,183,1,289.98,2,1,3,23,at_Risk
770b879e-11dc-11ea-b630-000d3a38a36f,14,1,775.22,5,4,3,53,potential_loyalists
770c9dfa-aac6-11e9-a2fc-000d3a38a36f,328,1,669.95,1,4,3,13,at_Risk
770cc030-5b3a-11ea-8bdc-000d3a38a36f,324,1,355.47,1,2,3,13,at_Risk
77138e02-b044-11e9-9757-000d3a38a36f,124,1,939.94,3,4,3,33,about_to_sleep
7713af78-eaae-11e9-8bb8-000d3a38a36f,13,1,352.87,5,2,3,53,potential_loyalists
7715bbe2-a9f4-11e9-a2fc-000d3a38a36f,217,1,1960.09,2,5,3,23,at_Risk
77165f14-a807-11e9-a2fc-000d3a38a36f,40,1,425.76,4,2,3,43,potential_loyalists
7717314e-26b2-11ea-aaaa-000d3a38a36f,4,1,296.94,5,1,3,53,potential_loyalists
771a9b52-7079-11ea-8369-000d3a38a36f,18,1,714.6500000000001,5,4,3,53,potential_loyalists
771b6504-a0a9-11ea-9d0a-000d3a38a36f,87,1,403.75,3,2,3,33,about_to_sleep
771c24d0-4e8c-11eb-806e-000d3a38a36f,71,1,979.48,4,4,3,43,potential_loyalists
771e7bb6-94a8-11ea-85df-000d3a38a36f,11,1,1066.5,5,5,3,53,potential_loyalists
77203218-1dce-11ea-8bf2-000d3a38a36f,65,1,1923.39,4,5,3,43,potential_loyalists
77219382-ca72-11ea-a31e-000d3a38a36f,316,1,119.97999999999999,1,1,3,13,at_Risk
77220f4c-d716-11e9-93bc-000d3a38a36f,147,1,439.97,2,2,3,23,at_Risk
772438f8-5bb9-11ea-8aee-000d3a38a36f,71,1,269.95,4,1,3,43,potential_loyalists
773d971a-2906-11eb-b280-000d3a38a36f,92,1,1411.75,3,5,3,33,about_to_sleep
77420f60-d89a-11e9-93bc-000d3a38a36f,104,1,879.72,3,4,3,33,about_to_sleep
7746beda-526a-11ea-956d-000d3a38a36f,23,1,372.36,5,2,3,53,potential_loyalists
774728e6-b1ae-11e9-89fa-000d3a38a36f,150,1,212.97,2,1,3,23,at_Risk
774df020-9d55-11ea-a27a-000d3a38a36f,31,1,339.24,5,2,3,53,potential_loyalists
774e93d6-a8dc-11e9-a2fc-000d3a38a36f,33,1,205.86,5,1,3,53,potential_loyalists
7750afc4-a1c8-11e9-a2fc-000d3a38a36f,100,1,93.53999999999999,3,1,3,33,about_to_sleep
775167d4-8d0e-11ea-8f41-000d3a38a36f,279,1,347.94,1,2,3,13,at_Risk
7752313c-a8ee-11e9-a2fc-000d3a38a36f,43,1,2572.25,4,5,3,43,potential_loyalists
7753092e-a69e-11e9-a2fc-000d3a38a36f,313,1,195.71,1,1,3,13,at_Risk
77544dfe-5209-11ea-a243-000d3a38a36f,4,1,1718.06,5,5,3,53,potential_loyalists
77570484-97ca-11ea-9d91-000d3a38a36f,139,1,670.6500000000001,3,4,3,33,about_to_sleep
7758e384-a29e-11e9-a2fc-000d3a38a36f,139,1,891.6800000000001,3,4,3,33,about_to_sleep
775a5aa2-ab22-11e9-a2fc-000d3a38a36f,11,1,439.96000000000004,5,2,3,53,potential_loyalists
775f5d20-5bd2-11ea-94c9-000d3a38a36f,336,1,507.93000000000006,1,3,3,13,at_Risk
7761d014-e539-11ea-b769-000d3a38a36f,109,1,377.44,3,2,3,33,about_to_sleep
7764624e-653f-11eb-add3-000d3a38a36f,3,1,1182.9099999999999,5,5,3,53,potential_loyalists
777b77aa-a7c1-11e9-a2fc-000d3a38a36f,248,1,414.69,1,2,3,13,at_Risk
777c4900-1a3a-11ea-941b-000d3a38a36f,282,1,979.1500000000001,1,4,3,13,at_Risk
777ff6c8-b6ec-11ea-b48c-000d3a38a36f,26,1,231.98,5,1,3,53,potential_loyalists
778062e6-afec-11e9-9757-000d3a38a36f,31,1,596.88,5,3,3,53,potential_loyalists
77822d06-3d0e-11ea-9e19-000d3a38a36f,29,1,1404.4099999999999,5,5,3,53,potential_loyalists
7783af00-deee-11ea-9c1f-000d3a38a36f,73,1,968.31,4,4,3,43,potential_loyalists
7786c308-a9c9-11e9-a2fc-000d3a38a36f,14,1,859.35,5,4,3,53,potential_loyalists
7787914a-9d7e-11e9-9897-000d3a38a36f,41,1,502.38,4,3,3,43,potential_loyalists
778e4c70-f3f4-11e9-9346-000d3a38a36f,66,1,621.9,4,3,3,43,potential_loyalists
77952bf6-a87e-11e9-a2fc-000d3a38a36f,7,1,657.31,5,3,3,53,potential_loyalists
77979192-a81e-11eb-a6d3-000d3a299ebf,20,1,290.95,5,1,3,53,potential_loyalists
7797f5e6-5bb8-11ea-9159-000d3a38a36f,339,1,409.97,1,2,3,13,at_Risk
779e9ad8-f1d5-11e9-9346-000d3a38a36f,202,1,149.96,2,1,3,23,at_Risk
77a0a176-4359-11eb-806e-000d3a38a36f,97,1,414.97,3,2,3,33,about_to_sleep
77a952d4-5b4d-11ea-80fd-000d3a38a36f,103,1,235.33,3,1,3,33,about_to_sleep
77aa9376-93ee-11eb-b7d2-000d3a38a36f,60,1,384.85,4,2,3,43,potential_loyalists
77aef642-aa60-11e9-a2fc-000d3a38a36f,118,1,310.95,3,2,3,33,about_to_sleep
77b1bec4-a216-11e9-a2fc-000d3a38a36f,288,1,214.96999999999997,1,1,3,13,at_Risk
77b8e6cc-a3f6-11e9-a2fc-000d3a38a36f,6,1,150.98,5,1,3,53,potential_loyalists
77be273a-b063-11e9-9757-000d3a38a36f,105,1,855.5899999999999,3,4,3,33,about_to_sleep
77c4e132-ae52-11e9-a2fc-000d3a38a36f,113,1,450.95000000000005,3,2,3,33,about_to_sleep
77c6f548-2743-11ea-aaaa-000d3a38a36f,119,1,435.97,3,2,3,33,about_to_sleep
77c88ea2-4850-11ea-b6c0-000d3a38a36f,203,1,672.54,2,4,3,23,at_Risk
77cca096-a481-11e9-a2fc-000d3a38a36f,80,1,195.98000000000002,4,1,3,43,potential_loyalists
77cd8d52-5bca-11ea-946e-000d3a38a36f,25,1,302.94,5,2,3,53,potential_loyalists
77ce135c-85e2-11ea-a90b-000d3a38a36f,300,1,329.39,1,2,3,13,at_Risk
77d63956-1a85-11ea-98d5-000d3a38a36f,111,1,773.63,3,4,3,33,about_to_sleep
77dc88e8-a211-11e9-a2fc-000d3a38a36f,25,1,226.96,5,1,3,53,potential_loyalists
77dccc5c-a448-11e9-a2fc-000d3a38a36f,173,1,65.98,2,1,3,23,at_Risk
77dee12a-a837-11e9-a2fc-000d3a38a36f,25,1,745.3000000000001,5,4,3,53,potential_loyalists
77e35538-297f-11ea-b87a-000d3a38a36f,4,1,566.52,5,3,3,53,potential_loyalists
77e66e92-31fa-11eb-860c-000d3a38a36f,66,1,2833.79,4,5,3,43,potential_loyalists
77e69260-cc19-11ea-b305-000d3a38a36f,19,1,359.98,5,2,3,53,potential_loyalists
77ea9a30-aee8-11e9-a2fc-000d3a38a36f,215,1,194.98000000000002,2,1,3,23,at_Risk
77ed4d1a-2b99-11ea-853d-000d3a38a36f,345,1,403.96000000000004,1,2,3,13,at_Risk
77ef67cc-d6f2-11e9-93bc-000d3a38a36f,94,1,467.92,3,3,3,33,about_to_sleep
77f216e4-b21f-11ea-b736-000d3a38a36f,96,1,333.19,3,2,3,33,about_to_sleep
77f2231c-23bf-11ea-8523-000d3a38a36f,104,1,279.96999999999997,3,1,3,33,about_to_sleep
77f2992a-c4e4-11ea-98f7-000d3a38a36f,42,1,362.96,4,2,3,43,potential_loyalists
77f2a668-a94c-11e9-a2fc-000d3a38a36f,92,1,1746.42,3,5,3,33,about_to_sleep
77f3d004-bbb8-11ea-a0c9-000d3a38a36f,27,1,431.71000000000004,5,2,3,53,potential_loyalists
77f7c4f0-5b25-11ea-8aa2-000d3a38a36f,96,1,824.26,3,4,3,33,about_to_sleep
77f8c672-a6d8-11e9-a2fc-000d3a38a36f,217,1,1509.3600000000001,2,5,3,23,at_Risk
77fa07fa-b018-11e9-9757-000d3a38a36f,201,1,1253.9,2,5,3,23,at_Risk
77fd41ea-217e-11ea-9618-000d3a38a36f,124,1,423.29,3,2,3,33,about_to_sleep
77fed336-5b06-11ea-a76e-000d3a38a36f,108,1,623.09,3,3,3,33,about_to_sleep
77ffd064-309b-11ea-a6ce-000d3a38a36f,49,1,788.96,4,4,3,43,potential_loyalists
7803d1b8-1d87-11ea-a490-000d3a38a36f,34,1,872.48,4,4,3,43,potential_loyalists
7804f634-d6fa-11e9-93bc-000d3a38a36f,6,1,337.96000000000004,5,2,3,53,potential_loyalists
781307c8-c782-11ea-b185-000d3a38a36f,33,1,607.94,5,3,3,53,potential_loyalists
78135e36-29e3-11ea-87cc-000d3a38a36f,28,1,396.98,5,2,3,53,potential_loyalists
78146cd0-232c-11ea-8523-000d3a38a36f,107,1,722.87,3,4,3,33,about_to_sleep
7815f768-d6f0-11e9-93bc-000d3a38a36f,42,1,498.85,4,3,3,43,potential_loyalists
781743fe-9fb2-11e9-a2fc-000d3a38a36f,45,1,1907.18,4,5,3,43,potential_loyalists
7818edd6-2341-11ea-8523-000d3a38a36f,23,1,381.07,5,2,3,53,potential_loyalists
781aef48-b07b-11e9-9757-000d3a38a36f,271,1,249.96999999999997,1,1,3,13,at_Risk
781be81c-9e9c-11e9-9897-000d3a38a36f,51,1,2952.75,4,5,3,43,potential_loyalists
781c2436-a91d-11e9-a2fc-000d3a38a36f,112,1,791.51,3,4,3,33,about_to_sleep
781d1620-a599-11e9-a2fc-000d3a38a36f,181,1,899.98,2,4,3,23,at_Risk
781e9584-9e2f-11e9-9897-000d3a38a36f,179,1,617.89,2,3,3,23,at_Risk
78263338-6f86-11ea-b40c-000d3a38a36f,131,1,1023.19,3,5,3,33,about_to_sleep
782656d8-29c2-11ea-87cc-000d3a38a36f,89,1,610.45,3,3,3,33,about_to_sleep
7829ae12-21d1-11ea-9618-000d3a38a36f,10,1,1060.27,5,5,3,53,potential_loyalists
7829eaee-b5fb-11ea-a78c-000d3a38a36f,80,1,399.97,4,2,3,43,potential_loyalists
782b6910-b05b-11e9-9757-000d3a38a36f,46,1,994.97,4,4,3,43,potential_loyalists
78347a7e-b16c-11ea-b736-000d3a38a36f,41,1,224.08999999999997,4,1,3,43,potential_loyalists
7840544a-4162-11ea-96d9-000d3a38a36f,36,1,1236.59,4,5,3,43,potential_loyalists
7840fbb2-53c2-11ea-abe0-000d3a38a36f,13,1,2523.83,5,5,3,53,potential_loyalists
784176c8-1bb9-11ea-ac4f-000d3a38a36f,313,1,721.53,1,4,3,13,at_Risk
78419616-ffe5-11e9-a5e8-000d3a38a36f,13,1,517.98,5,3,3,53,potential_loyalists
7841dcc6-b1ec-11e9-89fa-000d3a38a36f,186,1,416.52,2,2,3,23,at_Risk
7843446e-4619-11ea-a691-000d3a38a36f,131,1,255.70999999999998,3,1,3,33,about_to_sleep
78438e0a-b05b-11e9-9757-000d3a38a36f,134,1,1367.3899999999999,3,5,3,33,about_to_sleep
7848a5dc-a996-11e9-a2fc-000d3a38a36f,27,1,1531.42,5,5,3,53,potential_loyalists
784969a0-2a00-11ea-87cc-000d3a38a36f,39,1,468.95,4,3,3,43,potential_loyalists
78497886-a171-11e9-a2fc-000d3a38a36f,185,1,741.9200000000001,2,4,3,23,at_Risk
78498af6-15e8-11ea-aa74-000d3a38a36f,317,1,393.96000000000004,1,2,3,13,at_Risk
784a3fb8-a55a-11e9-a2fc-000d3a38a36f,105,1,1694.19,3,5,3,33,about_to_sleep
784cf028-aab9-11e9-a2fc-000d3a38a36f,349,1,3005.02,1,5,3,13,at_Risk
78512932-16c3-11eb-8d74-000d3a38a36f,23,1,265.38,5,1,3,53,potential_loyalists
7854d032-df92-11e9-957d-000d3a38a36f,348,1,690.86,1,4,3,13,at_Risk
785589b2-a56f-11e9-a2fc-000d3a38a36f,201,1,99.97999999999999,2,1,3,23,at_Risk
78566b7e-174e-11ea-9213-000d3a38a36f,17,1,2352.04,5,5,3,53,potential_loyalists
78580fa0-aaf8-11e9-a2fc-000d3a38a36f,64,1,340.85,4,2,3,43,potential_loyalists
78618bb6-1e57-11ea-8bf2-000d3a38a36f,131,1,569.97,3,3,3,33,about_to_sleep
7861f01c-f8bc-11e9-b138-000d3a38a36f,43,1,1089.8999999999999,4,5,3,43,potential_loyalists
78620d36-50e1-11ea-99ba-000d3a38a36f,202,1,299.69,2,1,3,23,at_Risk
7863fa32-ac87-11e9-a2fc-000d3a38a36f,13,1,750.46,5,4,3,53,potential_loyalists
7865bab0-be3e-11ea-aa61-000d3a38a36f,84,1,257.96,3,1,3,33,about_to_sleep
78675422-2ae3-11ea-9d27-000d3a38a36f,264,1,471.95,1,3,3,13,at_Risk
78687178-28fd-11ea-b87a-000d3a38a36f,218,1,1438.94,2,5,3,23,at_Risk
786a006c-af61-11e9-a2fc-000d3a38a36f,261,1,124.97,1,1,3,13,at_Risk
786bf5d8-2226-11ea-8523-000d3a38a36f,138,1,550.96,3,3,3,33,about_to_sleep
786e7efc-a981-11e9-a2fc-000d3a38a36f,162,1,502.95,2,3,3,23,at_Risk
786ffbf6-beac-11ea-958c-000d3a38a36f,121,1,332.46,3,2,3,33,about_to_sleep
7870a390-1f19-11ea-87bf-000d3a38a36f,40,1,1029.3999999999999,4,5,3,43,potential_loyalists
78715ee2-aed1-11e9-a2fc-000d3a38a36f,333,1,743.86,1,4,3,13,at_Risk
787abd76-6c1c-11ea-8792-000d3a38a36f,307,1,120.47999999999999,1,1,3,13,at_Risk
787dd214-a98e-11e9-a2fc-000d3a38a36f,146,1,364.98,2,2,3,23,at_Risk
788138a0-5438-11ea-b1db-000d3a38a36f,16,1,386.94,5,2,3,53,potential_loyalists
7888020a-deba-11e9-957d-000d3a38a36f,257,1,343.62,1,2,3,13,at_Risk
788a63c0-f13d-11e9-9346-000d3a38a36f,206,1,499.94000000000005,2,3,3,23,at_Risk
789056a2-74f2-11ea-bb48-000d3a38a36f,242,1,889.77,1,4,3,13,at_Risk
789925f4-e508-11e9-ad00-000d3a38a36f,104,1,452.87,3,2,3,33,about_to_sleep
789c1d6a-d68d-11e9-93bc-000d3a38a36f,30,1,1267.8600000000001,5,5,3,53,potential_loyalists
789d49c6-b12e-11e9-9757-000d3a38a36f,12,1,1790.41,5,5,3,53,potential_loyalists
78a7f722-f288-11e9-9346-000d3a38a36f,82,1,766.9,4,4,3,43,potential_loyalists
78a88900-dde1-11e9-a848-000d3a38a36f,293,1,350.44,1,2,3,13,at_Risk
78a9b87e-b204-11e9-89fa-000d3a38a36f,185,1,545.93,2,3,3,23,at_Risk
78ae2e7e-e1f0-11e9-957d-000d3a38a36f,117,1,811.89,3,4,3,33,about_to_sleep
78af54bc-a7a7-11e9-a2fc-000d3a38a36f,83,1,407.83,4,2,3,43,potential_loyalists
78bc2bd6-974a-11ea-a9c8-000d3a38a36f,203,1,337.46999999999997,2,2,3,23,at_Risk
78c37862-a99f-11e9-a2fc-000d3a38a36f,105,1,270.65,3,1,3,33,about_to_sleep
78c64762-615b-11ea-8dd8-000d3a38a36f,267,1,544.44,1,3,3,13,at_Risk
78cb634e-74b2-11eb-92cb-000d3a38a36f,68,1,326.47,4,2,3,43,potential_loyalists
78ce641c-a84a-11e9-a2fc-000d3a38a36f,148,1,278.46,2,1,3,23,at_Risk
78d1e7a6-7525-11ea-b23f-000d3a38a36f,316,1,170.48,1,1,3,13,at_Risk
78d2137e-ab0a-11e9-a2fc-000d3a38a36f,13,1,446.40999999999997,5,2,3,53,potential_loyalists
78d2e430-72e1-11ea-92d0-000d3a38a36f,28,1,424.67,5,2,3,53,potential_loyalists
78d4aa64-5341-11ea-acd3-000d3a38a36f,88,1,310.96,3,2,3,33,about_to_sleep
78ddddaa-aaae-11e9-a2fc-000d3a38a36f,23,1,352.45,5,2,3,53,potential_loyalists
78e1cc10-f762-11ea-a533-000d3a38a36f,15,1,620.8199999999999,5,3,3,53,potential_loyalists
78e3c83e-f4c1-11e9-9346-000d3a38a36f,14,1,393.76,5,2,3,53,potential_loyalists
78e59c92-4f6e-11ea-99ba-000d3a38a36f,56,1,525.93,4,3,3,43,potential_loyalists
78ed2a84-ae56-11e9-a2fc-000d3a38a36f,130,1,592.32,3,3,3,33,about_to_sleep
78ef6816-2c29-11ea-b752-000d3a38a36f,246,1,549.9399999999999,1,3,3,13,at_Risk
78f6285e-2b61-11ea-9d27-000d3a38a36f,158,1,737.05,2,4,3,23,at_Risk
78fdb6be-d607-11e9-93bc-000d3a38a36f,99,1,280.85,3,1,3,33,about_to_sleep
78fffd8c-a9c2-11e9-a2fc-000d3a38a36f,113,1,215.96,3,1,3,33,about_to_sleep
7904a9c6-1ef3-11ea-81ff-000d3a38a36f,189,1,289.95,2,1,3,23,at_Risk
790e637a-707f-11ea-8369-000d3a38a36f,108,1,846.06,3,4,3,33,about_to_sleep
79105a84-acb9-11e9-a2fc-000d3a38a36f,259,1,424.91999999999996,1,2,3,13,at_Risk
7910f1b6-b1f9-11e9-89fa-000d3a38a36f,87,1,119.97999999999999,3,1,3,33,about_to_sleep
7911d52e-2687-11ea-b9a0-000d3a38a36f,343,1,347.96,1,2,3,13,at_Risk
791832d4-a82e-11e9-a2fc-000d3a38a36f,342,1,100.48,1,1,3,13,at_Risk
79261ffc-5422-11ea-b1db-000d3a38a36f,28,1,230.95999999999998,5,1,3,53,potential_loyalists
792b873a-5bd9-11ea-aa71-000d3a38a36f,15,1,250.73000000000002,5,1,3,53,potential_loyalists
792e1294-8761-11ea-ace9-000d3a38a36f,189,1,533.69,2,3,3,23,at_Risk
792e6284-f694-11e9-841e-000d3a38a36f,24,1,324.23,5,2,3,53,potential_loyalists
7930cdf2-b077-11e9-9757-000d3a38a36f,194,1,392.72,2,2,3,23,at_Risk
793702f2-ab28-11e9-a2fc-000d3a38a36f,76,1,593.4,4,3,3,43,potential_loyalists
79478fb2-543f-11ea-b1db-000d3a38a36f,361,1,312.94,1,2,3,13,at_Risk
7948d93a-5f39-11ea-be5b-000d3a38a36f,316,1,109.96000000000001,1,1,3,13,at_Risk
794bbc18-a297-11e9-a2fc-000d3a38a36f,194,1,459.96000000000004,2,3,3,23,at_Risk
794d341e-2215-11ea-ba6f-000d3a38a36f,201,1,1596.93,2,5,3,23,at_Risk
79505ba4-2ab6-11ea-b3a7-000d3a38a36f,26,1,1037.47,5,5,3,53,potential_loyalists
7954da9a-b0b2-11e9-9757-000d3a38a36f,13,1,1038.97,5,5,3,53,potential_loyalists
795723f6-3949-11eb-a48e-000d3a38a36f,162,1,138.47,2,1,3,23,at_Risk
795fa546-51c6-11ea-a243-000d3a38a36f,79,1,645.83,4,3,3,43,potential_loyalists
7967e9fe-2642-11ea-8e1c-000d3a38a36f,50,1,521.91,4,3,3,43,potential_loyalists
796d807a-a5ba-11e9-a2fc-000d3a38a36f,215,1,399.96000000000004,2,2,3,23,at_Risk
79734086-a453-11e9-a2fc-000d3a38a36f,44,1,946.8000000000001,4,4,3,43,potential_loyalists
7973aaa0-a28a-11e9-a2fc-000d3a38a36f,56,1,531.9,4,3,3,43,potential_loyalists
79791fce-5439-11ea-b1db-000d3a38a36f,20,1,265.49,5,1,3,53,potential_loyalists
797d4e02-afe5-11ea-b736-000d3a38a36f,160,1,469.94000000000005,2,3,3,23,at_Risk
797d6294-876c-11ea-ace9-000d3a38a36f,106,1,441.91,3,2,3,33,about_to_sleep
797e4f72-8e35-11ea-8f41-000d3a38a36f,190,1,299.24,2,1,3,23,at_Risk
7980c7c8-ffdf-11e9-a5e8-000d3a38a36f,30,1,845.12,5,4,3,53,potential_loyalists
79853f36-a2b7-11e9-a2fc-000d3a38a36f,22,1,548.9,5,3,3,53,potential_loyalists
79920376-d6db-11e9-93bc-000d3a38a36f,38,1,751.6400000000001,4,4,3,43,potential_loyalists
79984248-afc3-11e9-9757-000d3a38a36f,280,1,919.56,1,4,3,13,at_Risk
7999138a-afd7-11e9-9757-000d3a38a36f,36,1,1685.22,4,5,3,43,potential_loyalists
799a7e54-f924-11ea-9564-000d3a38a36f,249,1,436.54,1,2,3,13,at_Risk
799e1f8e-1c05-11ea-ac4f-000d3a38a36f,95,1,784.92,3,4,3,33,about_to_sleep
799f315c-d0c9-11ea-8b59-000d3a38a36f,44,1,1238.29,4,5,3,43,potential_loyalists
799f5970-a578-11e9-a2fc-000d3a38a36f,193,1,159.98,2,1,3,23,at_Risk
79a1f6b8-a20c-11e9-a2fc-000d3a38a36f,245,1,162.98,1,1,3,13,at_Risk
79a7d6ac-424b-11ea-96d9-000d3a38a36f,186,1,413.94,2,2,3,23,at_Risk
79a91938-b09a-11e9-9757-000d3a38a36f,22,1,342.85,5,2,3,53,potential_loyalists
79ae93ae-5bda-11ea-9d13-000d3a38a36f,186,1,367.40000000000003,2,2,3,23,at_Risk
79b442ba-e918-11ea-8145-000d3a38a36f,134,1,819.57,3,4,3,33,about_to_sleep
79bf838c-d69f-11e9-93bc-000d3a38a36f,293,1,820.85,1,4,3,13,at_Risk
79c1d056-c820-11ea-a167-000d3a38a36f,203,1,680.33,2,4,3,23,at_Risk
79cf1c62-a287-11e9-a2fc-000d3a38a36f,83,1,785.71,4,4,3,43,potential_loyalists
79d37e3a-532e-11ea-acd3-000d3a38a36f,326,1,499.97,1,3,3,13,at_Risk
79d60a3a-5b51-11ea-89ae-000d3a38a36f,8,1,246.95999999999998,5,1,3,53,potential_loyalists
79d77a70-b11d-11e9-9757-000d3a38a36f,167,1,1258.6200000000001,2,5,3,23,at_Risk
79dde952-ad2e-11e9-a2fc-000d3a38a36f,116,1,270.98,3,1,3,33,about_to_sleep
79e3e7de-a221-11e9-a2fc-000d3a38a36f,132,1,99.97999999999999,3,1,3,33,about_to_sleep
79e79b84-3fc0-11eb-806e-000d3a38a36f,108,1,415.64,3,2,3,33,about_to_sleep
79e7a600-4a3a-11ea-b0b1-000d3a38a36f,71,1,312.94,4,2,3,43,potential_loyalists
